Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2001-12-28,107.94,107.94,107.94,107.94
2002-01-08,104.28,104.28,104.28,104.28
2002-01-09,103.45,103.45,103.45,103.45
2002-01-10,103.72,103.72,103.72,103.72
2002-01-11,104.28,104.28,104.28,104.28
2002-01-14,104.54,104.54,104.54,104.54
2002-01-15,104.33,104.33,104.33,104.33
2002-01-16,105.08,105.08,105.08,105.08
2002-01-17,103.11,103.11,103.11,103.11
2002-01-18,101.46,101.46,101.46,101.46
2002-01-21,104.47,104.47,104.47,104.47
2002-01-22,104.35,104.35,104.35,104.35
2002-01-23,101.8,101.8,101.8,101.8
2002-01-24,104.57,104.57,104.57,104.57
2002-01-25,106.75,106.75,106.75,106.75
2002-01-28,106.29,106.29,106.29,106.29
2002-01-29,105.49,105.49,105.49,105.49
2002-01-30,106.19,106.19,106.19,106.19
2002-01-31,106.58,106.58,106.58,106.58
2002-02-01,103.96,103.96,103.96,103.96
2002-02-04,103.86,103.86,103.86,103.86
2002-02-05,104.2,104.2,104.2,104.2
2002-02-06,104.01,104.01,104.01,104.01
2002-02-07,103.99,103.99,103.99,103.99
2002-02-08,106.87,106.87,106.87,106.87
2002-02-11,108.28,108.28,108.28,108.28
2002-02-12,106.75,106.75,106.75,106.75
2002-02-13,105.3,105.3,105.3,105.3
2002-02-14,104.67,104.67,104.67,104.67
2002-02-15,104.62,104.62,104.62,104.62
2002-02-18,103.94,103.94,103.94,103.94
2002-02-19,103.72,103.72,103.72,103.72
2002-02-20,104.11,104.11,104.11,104.11
2002-02-21,103.52,103.52,103.52,103.52
2002-02-22,104.88,104.88,104.88,104.88
2002-02-26,104.98,104.98,104.98,104.98
2002-02-27,103.86,103.86,103.86,103.86
2002-02-28,103.52,103.52,103.52,103.52
2002-03-01,105.66,105.66,105.66,105.66
2002-03-04,105.1,105.1,105.1,105.1
2002-03-05,105.08,105.08,105.08,105.08
2002-03-06,104.57,104.57,104.57,104.57
2002-03-07,106.92,106.92,106.92,106.92
2002-03-11,107.75,107.75,107.75,107.75
2002-03-12,107.89,107.89,107.89,107.89
2002-03-13,106.63,106.63,106.63,106.63
2002-03-14,105.68,105.68,105.68,105.68
2002-03-15,105.88,105.88,105.88,105.88
2002-03-18,106.87,106.87,106.87,106.87
2002-03-19,106.92,106.92,106.92,106.92
2002-03-20,107.31,107.31,107.31,107.31
2002-03-21,109.18,109.18,109.18,109.18
2002-03-22,111.26,111.26,111.26,111.26
2002-03-25,111.43,111.43,111.43,111.43
2002-03-26,110.27,110.27,110.27,110.27
2002-03-27,111.7,111.7,111.7,111.7
2002-03-28,109.91,109.91,109.91,109.91
2002-03-29,110.68,110.68,110.68,110.68
2002-04-01,110.97,110.97,110.97,110.97
2002-04-02,111.22,111.22,111.22,111.22
2002-04-03,111.12,111.12,111.12,111.12
2002-04-04,111.92,111.92,111.92,111.92
2002-04-05,111.7,111.7,111.7,111.7
2002-04-08,111.29,111.29,111.29,111.29
2002-04-09,111.63,111.63,111.63,111.63
2002-04-10,112.87,112.87,112.87,112.87
2002-04-11,112.96,112.96,112.96,112.96
2002-04-12,113.5,113.5,113.5,113.5
2002-04-15,114.52,114.52,114.52,114.52
2002-04-16,114.69,114.69,114.69,114.69
2002-04-17,115.17,115.17,115.17,115.17
2002-04-18,115.58,115.58,115.58,115.58
2002-04-19,117.01,117.01,117.01,117.01
2002-04-22,120.78,120.78,120.78,120.78
2002-04-23,126.36,126.36,126.36,126.36
2002-04-24,128.2,128.2,128.2,128.2
2002-04-25,136.93,136.93,136.93,136.93
2002-04-26,143.85,143.85,143.85,143.85
2002-04-29,142.97,142.97,142.97,142.97
2002-04-30,146.44,146.44,146.44,146.44
2002-05-07,145.13,145.13,145.13,145.13
