Data,ca.f,cb.f,cc.f,ck.f,cl.f,ct.f,dl.f,fi.f,gc.f,gf.f,he.f,hg.f,ho.f,kc.f,ke.f,le.f,lf.f,ls.f,lu.f,mw.f,ng.f,oj.f,pa.f,pl.f,rb.f,rm.f,rs.f,sb.f,si.f,sw.f,tr.f,ux.f,xr.f,zc.f,zk.f,zl.f,zm.f,zo.f,zr.f,zs.f,zw.f
2018-02-05,1457.0,67.62,2045.0,9.07,64.15,76.57,13.73,636.5,1336.5,149.675,73.325,322.1,2.0196,119.8,461.75,125.475,607.0,477.9,83.75,601.75,2.747,143.75,1032.95,995.5,1.8466,1780.0,494.9,13.9,1667.1,364.3,73.32,22.6,345.5,358.75,1.431,32.5,327.0,268.25,12.53,969.75,440.25
2018-02-06,1462.0,66.86,2041.0,8.8,63.39,76.19,13.69,632.25,1329.5,148.725,71.425,318.9,1.9851,122.85,469.0,124.575,595.25,484.0,81.8,608.25,2.759,146.3,1002.5,994.3,1.8052,1804.0,499.8,13.84,1658.0,361.9,73.3,22.6,348.25,363.5,1.423,33.16,331.7,271.0,12.55,986.25,446.25
2018-02-07,1448.0,65.51,2013.0,8.99,61.79,75.96,13.61,637.0,1314.6,148.3,69.225,308.75,1.9313,123.3,481.0,123.975,579.0,493.7,82.8,612.25,2.702,145.45,984.55,981.7,1.766,1786.0,498.2,14.0,1623.8,365.4,73.41,22.45,350.0,365.25,1.4080000000000001,32.56,335.4,273.0,12.5,983.0,460.5
2018-02-08,1460.0,64.81,2034.0,9.12,61.15,76.62,13.51,634.25,1319.0,147.25,69.45,308.2,1.9213,122.85,474.5,123.725,570.5,491.9,80.35,613.0,2.697,147.5,962.2,978.4,1.765,1768.0,499.3,13.58,1634.1,357.1,73.3,21.8,349.75,365.75,1.415,32.21,341.7,269.25,12.445,987.75,456.25
2018-02-09,1468.0,62.79,2031.0,9.23,59.2,76.68,13.63,635.75,1315.7,146.2,68.85,303.35,1.8551,121.85,465.5,123.625,555.75,483.0,78.0,603.5,2.5839999999999996,147.6,963.35,961.5,1.7002,1769.0,503.5,13.67,1613.9,358.5,73.3,21.8,350.0,362.0,1.403,31.96,346.6,267.75,12.325,983.0,449.0
2018-02-12,1435.0,62.59,2007.0,9.48,59.29,76.45,13.56,639.0,1326.4,147.675,70.525,308.65,1.8389,121.4,492.75,125.0,555.75,485.5,79.7,610.0,2.552,148.4,976.15,972.8,1.8624,1769.0,509.0,13.73,1657.0,361.0,74.04,21.95,352.5,367.0,1.4169999999999998,31.85,360.4,274.0,12.39,1001.75,464.0
2018-02-13,1446.0,62.72,2036.0,9.9,59.19,76.38,13.75,635.25,1330.4,147.275,69.425,316.25,1.8369,122.75,489.25,124.775,545.75,491.5,82.3,601.75,2.594,147.8,980.7,975.7,1.8662,1778.0,509.0,13.48,1652.8,360.2,75.32,21.95,352.0,366.75,1.416,31.57,366.7,273.25,12.285,1011.75,460.75
2018-02-14,1463.0,64.36,2084.0,9.6,60.6,75.6,13.97,634.75,1358.0,148.175,70.65,323.6,1.8844,122.8,484.5,125.225,550.0,500.6,83.0,600.25,2.5869999999999997,148.4,997.3,999.1,1.896,1782.0,508.5,13.4,1687.8,357.1,76.1,21.95,350.75,367.25,1.454,31.8,371.8,266.5,12.25,1017.25,455.75
2018-02-15,1476.0,64.33,2134.0,9.54,61.34,75.41,14.04,640.0,1355.3,149.825,69.725,324.55,1.8916,121.75,493.0,127.25,557.25,500.7,82.2,618.75,2.58,148.95,1006.65,1001.1,1.9143,1783.0,505.8,13.62,1679.6,361.1,76.4,22.1,349.5,367.75,1.486,31.7,375.5,270.5,11.95,1024.25,461.75
2018-02-16,1484.0,64.84,2134.0,9.52,61.68,75.72,14.1,640.0,1356.2,149.725,68.15,324.85,1.9104,117.95,493.5,127.65,570.25,507.8,82.75,615.75,2.5580000000000003,151.2,1035.75,1012.3,1.932,1754.0,508.2,13.38,1671.2,356.8,76.55,22.6,350.25,367.5,1.484,31.54,376.0,271.75,12.015,1021.5,457.75
2018-02-19,,65.62,,,,,,,,,,,,,,,576.25,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-20,1497.0,65.25,2148.0,9.72,61.79,78.96,14.21,632.0,1331.2,149.8,69.2,319.05,1.9277,119.7,487.25,127.725,574.25,516.8,86.35,612.5,2.616,146.4,1027.15,1004.0,1.9346,1770.0,511.3,13.36,1643.8,357.9,76.55,22.6,354.0,365.5,1.484,31.86,379.3,268.5,11.855,1026.5,449.25
2018-02-21,1519.0,65.42,2173.0,9.56,61.68,80.39,14.24,631.25,1332.1,146.65,69.9,321.6,1.9323,118.9,481.75,126.225,575.75,519.2,86.05,612.5,2.659,143.15,1022.5,996.6,1.9446,1766.0,513.5,13.38,1661.7,356.7,77.15,22.9,354.5,365.75,1.489,32.07,381.0,259.5,11.96,1034.25,447.25
2018-02-22,1526.0,66.39,2146.0,9.72,62.77,79.47,13.88,625.5,1332.7,146.0,71.275,324.15,1.9527,120.9,486.25,125.375,585.0,515.9,86.6,615.75,2.634,146.15,1033.5,999.4,1.9607,1759.0,515.2,13.71,1658.7,362.9,76.98,22.9,353.5,366.75,1.499,32.04,379.6,260.75,12.255,1032.0,451.25
2018-02-23,1547.0,67.31,2194.0,9.81,63.55,81.34,13.87,632.25,1330.3,146.0,71.375,321.25,1.9694,121.0,484.75,124.85,591.0,515.4,86.5,613.25,2.625,148.3,1041.15,998.8,1.9896,1751.0,516.3,13.68,1648.4,361.9,77.29,22.9,356.25,366.25,1.484,32.36,378.3,263.5,12.2,1036.25,452.25
2018-02-26,1564.0,67.29,2215.0,9.63,63.91,82.15,13.97,636.5,1332.8,147.95,69.95,322.45,1.9875,121.9,493.5,124.0,599.0,515.1,83.0,609.75,2.6860000000000004,144.5,1054.45,1001.8,2.0028,1744.0,521.9,13.43,1655.0,359.4,77.83,22.1,358.75,377.25,1.4909999999999999,32.86,380.3,267.5,12.095,1046.0,472.75
2018-02-27,1576.0,66.52,2227.0,10.15,63.01,82.25,14.05,638.0,1318.6,149.2,69.95,318.65,1.9687,121.1,504.75,124.25,594.5,511.7,82.2,609.0,2.6830000000000003,144.0,1029.25,984.6,1.9843,1735.0,522.0,12.87,1634.6,350.5,77.5,22.1,359.5,379.25,1.49,32.4,389.2,269.75,12.16,1049.5,477.0
2018-02-28,1582.0,64.73,2218.0,10.1,61.64,82.93,14.02,639.5,1317.9,147.0,67.225,313.25,1.9035,122.0,522.25,123.275,577.0,501.7,81.95,621.75,2.667,144.65,1037.6,988.1,1.9246,1724.0,524.0,13.38,1632.4,361.3,77.15,22.9,360.5,382.0,1.49,32.23,394.7,270.25,12.54,1055.5,495.0
2018-03-01,1610.0,63.83,2250.0,9.99,60.99,81.81,14.04,638.5,1305.2,146.75,66.975,312.3,1.8855,123.95,543.5,123.325,561.75,491.7,80.55,634.75,2.698,141.2,973.2,957.8,1.8964,1768.0,525.2,13.71,1620.0,368.5,77.32,22.4,357.5,386.25,1.493,32.39,397.2,273.5,12.5,1068.0,515.5
2018-03-02,1641.0,64.37,2313.0,10.14,61.25,82.09,14.12,623.25,1323.4,145.275,67.575,312.45,1.8796,122.2,533.75,122.175,563.25,483.8,80.8,620.25,2.695,138.6,986.65,965.1,1.9014,1751.0,527.1,13.42,1646.6,363.2,75.8,22.75,355.25,385.25,1.472,32.3,392.9,268.5,12.465,1071.0,500.0
2018-03-05,1708.0,65.54,2446.0,10.36,62.57,85.23,14.15,621.0,1319.9,146.875,68.8,312.8,1.8967,121.1,545.5,123.225,572.0,479.5,82.3,624.25,2.7039999999999997,140.4,977.5,962.1,1.9349,1755.0,530.5,13.56,1641.2,367.1,73.2,23.05,354.0,387.25,1.482,32.21,393.2,269.0,12.47,1077.5,509.25
2018-03-06,1727.0,65.79,2441.0,10.47,62.6,82.43,14.17,627.75,1335.2,146.125,68.2,315.9,1.9033,121.25,541.5,114.775,571.5,488.6,82.5,629.0,2.7489999999999997,142.45,978.3,970.6,1.9331,1777.0,526.0,13.45,1678.4,366.3,73.31,23.05,351.75,388.25,1.4980000000000002,32.48,388.0,267.75,12.48,1074.75,507.0
2018-03-07,1727.0,64.34,2443.0,10.64,61.15,82.86,14.13,620.5,1327.6,145.375,67.8,313.6,1.8746,120.75,534.25,114.825,571.75,478.6,82.5,620.0,2.7769999999999997,141.65,959.05,953.2,1.9103,1785.0,522.2,12.79,1649.4,354.1,72.43,22.75,348.5,387.25,1.515,32.1,383.5,264.0,12.485,1065.25,497.25
2018-03-08,1773.0,63.61,2493.0,11.12,60.12,85.12,14.16,613.75,1321.7,143.0,68.075,307.9,1.8591,120.3,533.25,113.275,568.25,477.0,81.65,624.75,2.7560000000000002,139.0,965.6,952.3,1.8677,1760.0,521.8,12.89,1650.0,356.7,70.03,22.75,350.0,393.5,1.5119999999999998,31.84,383.4,265.0,12.43,1064.0,499.25
2018-03-09,1741.0,65.49,2465.0,11.12,62.04,84.52,14.19,605.0,1324.0,143.15,77.675,313.6,1.8866,120.15,520.5,114.3,575.75,483.4,82.05,617.5,2.7319999999999998,140.35,986.85,964.2,1.9182,1780.0,514.9,12.84,1660.8,357.3,69.1,22.5,346.25,390.5,1.51,31.59,373.6,262.5,12.33,1039.25,489.25
2018-03-12,1791.0,64.95,2546.0,11.08,61.36,83.28,14.18,606.75,1320.8,142.575,77.05,312.4,1.8647,119.45,522.25,113.275,568.0,486.4,81.3,624.5,2.778,138.8,967.65,962.9,1.9086,1769.0,512.4,12.93,1653.6,359.4,68.29,22.75,344.75,390.75,1.5119999999999998,31.75,370.4,262.75,12.305,1041.0,490.75
2018-03-13,1776.0,64.64,2532.0,11.4,60.71,82.98,14.2,614.25,1327.1,142.3,77.475,313.8,1.8739,121.55,520.25,113.15,568.75,485.2,81.9,625.5,2.786,138.0,991.6,967.3,1.9,1763.0,520.9,12.62,1662.7,353.7,68.74,22.75,346.75,391.75,1.5219999999999998,32.22,375.5,263.25,12.27,1048.75,486.5
2018-03-14,1794.0,64.89,2556.0,11.18,60.96,83.44,14.24,621.0,1325.6,142.725,78.35,315.85,1.8871,121.05,524.75,113.25,572.25,484.4,80.6,621.75,2.7310000000000003,139.4,984.75,961.5,1.933,1752.0,518.4,12.76,1653.7,353.9,69.88,22.75,346.75,388.75,1.527,31.71,370.9,255.75,12.34,1032.25,488.75
2018-03-15,1796.0,65.12,2536.0,11.19,61.19,83.53,14.3,618.75,1317.8,140.825,79.175,312.75,1.8929,118.75,513.5,112.3,574.75,494.4,80.2,615.5,2.681,138.8,981.0,956.9,1.9345,1728.0,522.0,12.74,1642.2,349.0,69.55,22.8,348.75,386.75,1.514,32.06,371.0,251.0,12.41,1040.75,478.75
2018-03-16,1796.0,66.21,2522.0,11.17,62.34,82.85,14.28,614.5,1312.3,140.2,79.125,310.75,1.9118,118.05,499.5,111.75,580.5,489.1,79.1,611.75,2.688,138.3,988.55,950.2,1.9573,1745.0,523.1,12.65,1627.2,348.3,67.97,22.8,349.5,382.75,1.493,31.98,372.9,242.25,12.46,1049.5,467.75
2018-03-19,1731.0,66.05,2445.0,11.06,62.13,81.23,14.29,613.75,1317.8,139.025,76.825,308.2,1.9069999999999998,119.35,470.25,110.15,584.75,486.6,78.7,596.5,2.6510000000000002,138.0,987.4,954.4,1.9375,1757.0,517.7,12.89,1632.5,356.6,65.89,22.5,346.5,375.0,1.463,32.06,358.6,235.0,12.285,1022.5,450.75
2018-03-20,1756.0,67.42,2480.0,11.55,63.54,83.08,14.28,615.0,1311.9,138.25,76.75,303.8,1.9495,118.95,470.0,109.0,593.75,489.7,80.8,593.25,2.675,137.4,975.9,945.0,1.9751,1754.0,519.8,12.56,1618.5,349.8,65.9,22.9,346.0,374.5,1.462,31.74,361.7,235.5,12.205,1028.25,453.0
2018-03-21,1775.0,69.47,2524.0,12.65,65.17,82.59,14.28,617.5,1321.5,136.95,77.225,305.85,2.0037,118.85,465.5,107.375,611.0,482.8,80.3,589.25,2.638,137.15,986.45,950.6,2.0222,1752.0,521.0,12.67,1641.9,353.4,66.33,23.05,347.5,375.0,1.4709999999999999,32.37,364.5,231.5,12.315,1029.75,453.5
2018-03-22,1786.0,68.91,2535.0,12.34,64.3,82.15,14.21,623.0,1327.4,138.525,75.475,302.0,1.9923,119.0,471.0,108.4,606.5,484.8,78.3,593.0,2.617,136.0,981.8,949.1,2.0179,1742.0,519.1,12.77,1638.7,356.1,66.37,22.5,347.0,376.0,1.4809999999999999,31.88,368.0,228.75,12.325,1029.75,455.75
2018-03-23,1821.0,70.45,2615.0,12.61,65.88,81.83,14.21,618.25,1349.9,137.3,74.15,299.3,2.0184,117.2,479.25,106.2,611.0,487.6,77.55,602.75,2.591,135.25,971.55,948.4,2.0415,1690.0,520.6,12.57,1658.2,357.2,62.93,22.5,346.25,377.25,1.4509999999999998,31.42,377.9,226.25,12.36,1028.25,460.25
2018-03-26,1820.0,69.52,2629.0,12.99,65.55,81.78,14.22,620.25,1355.0,135.55,74.1,297.0,2.0180000000000002,118.15,468.25,105.3,612.75,497.1,77.05,597.25,2.657,137.9,966.85,956.4,2.0203,1688.0,522.7,12.42,1668.4,355.2,62.12,22.4,345.75,374.0,1.4509999999999998,31.46,375.0,226.5,12.46,1025.5,454.25
2018-03-27,1770.0,69.46,2554.0,13.68,65.25,82.02,14.22,624.0,1342.0,136.35,74.025,300.05,2.0242,118.95,464.0,105.25,618.25,507.0,77.95,593.25,2.714,137.7,971.8,952.4,2.021,1735.0,522.9,12.54,1654.1,355.9,62.03,22.0,347.5,374.0,1.446,31.58,372.4,226.0,12.445,1019.5,449.0
2018-03-28,1796.0,68.76,2597.0,12.99,64.38,80.74,14.23,623.5,1324.2,138.5,76.625,300.2,2.0139,117.75,461.0,105.575,618.0,507.1,78.45,589.5,2.698,141.1,963.2,940.8,2.0192,1729.0,521.8,12.21,1625.3,347.8,62.2,22.0,346.25,373.5,1.445,31.62,371.3,221.75,12.445,1018.0,445.5
2018-03-29,1753.0,69.34,2556.0,13.28,64.94,81.46,14.23,617.25,1322.8,134.025,76.55,302.55,2.021,118.15,467.25,102.575,619.75,515.7,79.35,578.5,2.733,141.1,943.8,932.6,2.0206,1725.0,522.7,12.35,1626.8,351.2,63.73,21.75,348.25,387.75,1.473,31.87,384.0,225.0,12.355,1044.75,451.0
2018-04-02,,67.64,2635.0,,63.01,80.97,14.22,632.0,1346.9,132.375,73.55,305.0,1.9802,116.4,467.5,100.95,613.0,512.7,,573.5,2.6830000000000003,139.2,927.5,936.5,1.9661,,524.8,12.52,1667.2,,64.83,21.6,,387.25,1.4269999999999998,32.04,377.3,231.75,12.31,1035.5,446.25
2018-04-03,1733.0,68.12,2498.0,13.3,63.51,82.02,14.22,627.0,1337.3,130.975,71.65,306.35,1.995,116.6,484.75,99.625,613.0,516.4,79.4,583.0,2.697,138.35,927.8,931.3,1.9741,1739.0,526.5,12.47,1639.2,345.9,63.63,21.65,351.75,388.5,1.426,32.34,380.0,232.5,12.385,1038.0,457.5
2018-04-04,1725.0,68.02,2475.0,13.06,63.37,79.64,14.46,630.75,1340.2,135.125,73.275,301.05,1.9773,116.9,486.0,102.325,609.0,526.4,79.4,576.75,2.718,138.85,917.9,918.1,1.9768,1755.0,528.4,12.27,1625.4,343.2,61.93,21.65,350.75,381.0,1.4,31.68,381.8,230.0,12.42,1015.25,455.75
2018-04-05,1728.0,68.33,2508.0,12.64,63.54,82.57,14.58,635.0,1328.5,138.05,73.825,307.45,1.9765,117.55,498.5,105.05,608.25,536.4,80.4,589.75,2.675,137.75,900.1,915.3,1.9816,1759.0,529.0,12.35,1635.5,343.6,61.6,21.65,352.5,389.5,1.422,31.78,383.6,232.75,12.39,1031.25,464.75
2018-04-06,1685.0,67.11,2453.0,12.99,62.06,82.54,14.7,641.5,1336.1,135.625,73.275,305.85,1.9578,117.45,506.75,102.325,602.75,536.2,81.05,607.25,2.701,137.45,895.15,917.5,1.9547,1730.0,522.3,12.34,1636.2,342.4,62.5,21.65,352.5,388.5,1.4340000000000002,31.53,386.3,233.25,12.495,1033.75,472.25
2018-04-09,1724.0,68.65,2502.0,13.33,63.42,82.91,14.87,631.75,1340.1,135.525,75.875,307.7,1.9966,118.65,541.75,102.5,613.25,534.2,82.4,626.5,2.693,138.5,932.5,939.4,1.9842,1743.0,521.7,12.36,1652.9,341.1,63.64,21.75,350.0,390.75,1.459,31.52,393.7,237.25,12.82,1047.0,490.75
2018-04-10,1710.0,71.04,2489.0,13.38,65.51,83.53,14.85,627.0,1345.9,135.275,75.05,313.7,2.0648,117.6,540.5,102.1,626.0,533.1,83.05,626.5,2.656,138.25,949.75,933.1,2.0409,1709.0,519.9,12.13,1659.6,336.0,65.1,21.25,349.0,389.25,1.465,31.85,388.0,236.5,12.775,1050.0,492.0
2018-04-11,1741.0,72.06,2547.0,13.43,66.82,83.83,14.67,627.25,1360.0,135.55,75.775,311.7,2.0927,118.15,535.75,101.575,644.25,523.1,84.2,629.0,2.675,139.25,960.95,934.3,2.0676,1734.0,516.1,12.06,1676.8,335.2,63.75,21.25,347.0,387.0,1.4869999999999999,31.53,384.3,237.5,12.805,1047.75,487.25
2018-04-12,1728.0,72.02,2542.0,13.59,67.07,83.69,14.63,625.25,1341.9,139.975,77.25,306.35,2.0838,117.9,526.0,103.7,636.5,524.3,84.2,623.0,2.6860000000000004,139.95,959.15,934.8,2.0546,1736.0,516.0,12.05,1647.3,337.6,63.73,21.25,348.0,388.75,1.4980000000000002,31.63,387.4,237.5,12.885,1060.75,481.0
2018-04-13,1735.0,72.58,2564.0,13.94,67.39,83.41,14.7,618.25,1347.9,140.375,77.65,307.1,2.1002,117.3,515.0,103.65,642.5,526.8,84.3,626.75,2.735,141.05,980.95,933.1,2.0686,1736.0,514.2,12.08,1665.8,339.0,64.87,21.25,345.75,386.25,1.4880000000000002,31.48,386.8,234.25,13.11,1054.25,472.5
2018-04-16,1791.0,71.42,2704.0,14.0,66.22,83.25,14.8,608.5,1350.7,144.775,76.8,309.55,2.0703,116.55,497.0,104.175,633.25,535.8,85.2,616.25,2.752,143.5,1003.75,931.8,2.0444,1729.0,511.3,11.98,1667.7,340.6,63.47,21.1,342.0,382.5,1.473,31.18,382.0,230.5,13.055,1042.0,462.25
2018-04-17,1822.0,71.58,2704.0,13.74,66.52,83.13,14.95,618.0,1349.5,145.075,76.75,307.95,2.0571,115.85,499.5,104.9,628.0,542.1,83.05,621.25,2.738,145.65,1005.0,940.0,2.0468,1754.0,511.3,11.65,1678.7,335.8,64.13,21.1,343.25,380.25,1.475,31.19,385.4,228.75,13.155,1046.0,466.25
2018-04-18,1874.0,73.48,2800.0,13.89,68.47,82.74,14.95,618.75,1353.5,146.05,78.525,315.85,2.0911,117.15,507.75,105.275,639.25,550.7,84.5,624.75,2.739,144.7,1034.95,945.8,2.0742,1772.0,514.2,11.74,1724.8,341.1,66.02,20.85,343.0,383.0,1.5019999999999998,31.43,381.2,236.0,13.175,1041.75,475.25
2018-04-19,1878.0,73.78,2799.0,13.46,68.29,82.97,15.0,617.75,1348.8,143.7,78.075,313.2,2.1094,116.25,514.5,103.0,651.0,552.2,85.65,619.25,2.66,143.15,1026.45,940.1,2.0828,1767.0,519.7,11.75,1723.9,343.2,68.35,21.1,344.5,382.0,1.508,31.41,375.3,238.5,13.145,1037.25,476.75
2018-04-20,1829.0,74.06,2729.0,13.05,68.38,85.47,14.9,620.0,1338.3,144.5,77.55,313.5,2.123,117.7,502.0,103.725,641.25,548.6,85.65,605.75,2.739,143.25,1030.2,931.8,2.0996,1759.0,519.9,11.64,1716.3,342.4,67.27,21.1,343.0,376.5,1.499,31.3,374.5,236.0,13.07,1028.75,463.25
2018-04-23,1829.0,74.71,2726.0,12.89,68.64,84.12,15.09,617.75,1324.0,147.125,76.375,311.05,2.1409,118.95,502.75,104.875,647.5,546.7,86.2,595.0,2.775,145.95,979.55,922.4,2.1267,1769.0,521.3,11.21,1658.7,329.2,67.81,21.35,343.0,378.5,1.49,31.04,372.7,227.75,13.145,1020.75,461.5
2018-04-24,1863.0,73.86,2815.0,13.23,67.7,81.51,15.13,613.0,1333.0,146.475,74.825,314.2,2.1276,120.45,512.0,105.05,653.75,545.0,85.3,598.75,2.813,148.0,971.65,935.0,2.0996,1782.0,517.8,11.14,1670.3,324.5,67.61,21.65,341.5,381.25,1.462,31.01,372.4,225.25,13.215,1022.25,472.5
2018-04-25,1862.0,74.0,2836.0,13.26,68.05,83.94,15.02,611.0,1322.8,147.425,75.35,313.45,2.136,118.8,526.5,105.575,648.0,545.4,86.2,606.5,2.807,148.85,967.5,912.7,2.0949,1760.0,519.0,10.86,1650.2,312.3,66.75,21.65,345.0,386.5,1.47,30.79,374.8,228.75,13.22,1027.5,486.25
2018-04-26,1875.0,74.74,2802.0,13.49,68.19,84.17,14.98,608.5,1317.9,146.5,74.0,311.4,2.16,119.65,521.0,104.35,657.75,552.2,86.6,604.0,2.839,153.85,979.05,910.1,2.1166,1771.0,517.3,10.97,1649.1,321.7,66.35,21.35,345.5,386.0,1.4609999999999999,30.81,375.2,228.75,12.95,1028.0,480.75
2018-04-27,1892.0,74.64,2831.0,13.56,68.1,84.51,15.07,607.0,1323.4,148.25,72.625,304.6,2.1509,122.4,530.5,107.0,655.5,557.9,87.2,608.0,2.7710000000000004,153.85,963.0,916.4,2.1279,1762.0,517.9,11.22,1640.6,327.6,65.35,21.35,343.25,389.5,1.453,30.43,384.5,232.0,13.005,1045.0,495.5
2018-04-30,1905.0,74.69,2825.0,13.59,68.57,83.84,15.18,601.0,1319.2,146.2,72.7,307.4,2.1493,122.8,537.5,106.1,655.5,562.1,87.85,615.5,2.763,155.7,960.55,904.4,2.1308,1756.0,518.5,11.75,1631.2,330.8,65.4,21.5,344.75,400.75,1.45,30.62,384.7,235.75,13.07,1048.5,510.5
2018-05-01,1943.0,73.13,2894.0,13.39,67.25,84.48,15.23,601.0,1306.8,143.475,73.9,303.75,2.0997,124.8,553.0,105.825,648.75,572.1,87.65,623.5,2.802,158.0,936.25,894.2,2.0876,1815.0,517.2,11.69,1612.7,325.4,65.75,21.8,,405.75,1.45,30.33,391.7,237.75,12.885,1053.25,529.25
2018-05-02,1929.0,73.36,2813.0,13.06,67.93,84.68,15.23,600.25,1305.6,144.45,73.5,306.85,2.1215,123.75,555.25,104.85,642.0,575.1,86.35,624.5,2.7539999999999996,160.25,960.15,893.8,2.0798,1807.0,518.9,11.75,1637.5,323.8,67.25,,348.75,405.0,1.454,30.6,388.6,236.0,13.03,1043.0,526.75
2018-05-03,1940.0,73.62,2841.0,12.96,68.43,84.5,15.12,593.0,1312.7,146.575,73.5,308.05,2.1127,124.35,567.75,106.525,642.0,566.5,86.7,630.0,2.7260000000000004,159.1,958.7,904.0,2.0875,1831.0,518.9,11.69,1644.7,323.5,66.68,21.85,349.0,408.0,1.486,30.81,386.7,237.0,13.015,1053.25,538.0
2018-05-04,1932.0,74.87,2777.0,13.02,69.72,86.9,15.11,593.25,1314.7,146.325,73.525,308.55,2.154,122.6,555.75,106.05,651.5,576.5,87.2,623.0,2.7110000000000003,161.9,957.25,910.3,2.114,1813.0,520.0,11.51,1651.9,321.1,67.02,21.85,348.5,406.25,1.4980000000000002,30.77,382.0,235.0,12.93,1036.75,526.25
2018-05-07,,76.17,2848.0,13.62,70.73,85.99,15.28,602.25,1314.1,143.7,74.175,307.9,2.185,120.75,539.5,105.175,665.5,586.5,87.9,611.0,2.741,164.6,962.1,913.3,2.134,,516.6,11.32,1649.5,,66.88,22.05,348.25,400.75,1.4769999999999999,30.87,375.0,236.25,12.77,1011.5,511.5
2018-05-08,1934.0,74.85,2773.0,13.6,69.06,85.38,15.25,601.75,1313.7,143.725,76.3,305.9,2.1577,119.6,538.25,106.3,647.25,592.4,87.7,614.0,2.7319999999999998,161.4,963.4,912.1,2.1114,1794.0,518.8,11.56,1647.2,327.6,66.71,22.3,349.25,403.25,1.474,30.69,378.1,240.0,12.755,1020.25,514.5
2018-05-09,1924.0,77.21,2770.0,14.0,71.14,85.86,15.27,601.75,1313.0,142.7,76.575,305.75,2.218,118.75,531.5,105.675,674.25,591.2,88.45,611.25,2.737,166.65,970.6,916.6,2.1673,1747.0,517.8,11.29,1653.9,323.9,66.05,22.3,352.25,402.75,1.4669999999999999,31.03,377.2,240.5,12.67,1015.75,510.5
2018-05-10,1931.0,77.47,2762.0,14.61,71.36,84.56,15.83,601.75,1322.3,143.95,77.325,311.0,2.2228,119.55,527.0,104.3,671.0,592.7,89.1,609.0,2.8139999999999996,167.95,993.9,925.1,2.189,1743.0,519.5,11.27,1675.9,323.4,66.24,22.3,353.5,402.0,1.464,31.13,378.7,242.75,12.525,1021.25,506.5
2018-05-11,1946.0,77.12,2805.0,14.63,70.7,84.62,15.86,601.75,1320.7,143.9,75.1,311.15,2.222,119.4,518.0,104.425,677.5,602.7,90.25,605.0,2.806,169.35,985.2,925.9,2.1888,1758.0,,11.22,1675.2,320.7,67.53,22.05,351.25,396.5,1.459,31.31,371.7,234.0,12.655,1003.25,498.75
2018-05-14,1927.0,78.23,2779.0,14.64,70.96,83.7,16.09,609.5,1318.2,140.375,78.725,309.3,2.2496,117.6,509.75,101.9,681.0,612.7,92.3,601.5,2.842,171.35,995.7,914.9,2.2002,1742.0,519.5,11.26,1664.5,321.1,68.56,22.15,352.25,396.5,1.4780000000000002,31.25,377.1,239.25,12.505,1017.75,491.25
2018-05-15,1870.0,78.43,2674.0,14.32,71.31,83.76,16.12,613.0,1290.3,138.45,77.7,305.6,2.249,116.95,509.75,100.4,687.75,619.0,91.85,606.25,2.8360000000000003,169.9,983.2,897.2,2.2045,1728.0,521.0,11.52,1626.9,322.4,67.71,22.35,352.75,402.25,1.5,31.12,374.4,240.25,12.485,1018.75,493.5
2018-05-16,1895.0,79.28,2730.0,15.18,71.49,84.35,16.02,608.0,1291.5,136.725,78.725,307.05,2.2692,117.3,514.0,99.05,684.5,629.0,92.05,611.25,2.815,170.05,982.5,889.8,2.2455,1737.0,515.5,11.61,1637.1,322.5,67.73,22.35,352.0,399.25,1.483,30.59,369.6,241.25,12.55,999.75,494.25
2018-05-17,1856.0,79.3,2639.0,15.3,71.49,85.03,15.77,612.0,1289.4,138.725,78.2,308.9,2.2808,117.9,519.0,99.1,704.25,639.0,93.0,614.75,2.859,169.95,977.5,892.1,2.2394,1750.0,516.9,11.56,1648.1,326.7,67.68,22.95,354.0,395.25,1.472,30.94,367.7,241.0,12.5,995.0,497.5
2018-05-18,1882.0,78.51,2678.0,15.25,71.28,86.55,15.66,615.5,1291.3,137.625,77.25,306.35,2.2655,118.0,538.75,98.225,697.0,624.0,91.25,629.0,2.847,166.2,960.2,886.5,2.2303,1762.0,518.8,11.66,1645.5,330.2,66.36,22.95,355.0,402.5,1.483,30.98,368.0,242.0,12.325,998.5,518.25
2018-05-21,1863.0,79.22,2615.0,15.56,72.35,88.42,15.9,613.75,1290.9,140.5,76.85,309.85,2.2738,120.2,526.5,100.625,692.75,609.0,92.2,621.75,2.81,167.45,990.4,899.8,2.2524,1795.0,,12.1,1652.0,340.0,66.05,23.25,356.25,402.75,1.508,31.42,373.6,245.25,12.23,1025.25,507.25
2018-05-22,1857.0,79.57,2589.0,15.95,72.2,87.35,15.84,622.75,1292.0,140.725,75.125,313.2,2.28,120.85,540.5,100.65,702.5,594.0,92.35,633.0,2.908,168.55,986.8,908.8,2.2636,1790.0,519.6,12.15,1657.5,343.0,64.03,23.45,358.25,404.75,1.515,31.51,373.3,249.75,12.33,1030.5,521.5
